Gene	Mutations	MutationFreq%	Lenght	Corrected 
AP1S3	1	0.2016129032258064	170347	1.1835424352985756e-06
RAPGEF2	1	0.2016129032258064	257161	7.839948640182861e-07
TCF4	1	0.2016129032258064	442602	4.555173795550098e-07
EDIL3	1	0.2016129032258064	444326	4.537499566215041e-07
CLVS1	1	0.2016129032258064	444487	4.53585601436727e-07
DOK6	1	0.2016129032258064	448199	4.49828989412753e-07
FER	1	0.2016129032258064	449000	4.490265105251815e-07
HECW1	1	0.2016129032258064	453372	4.4469641536267444e-07
KCNH1	1	0.2016129032258064	457342	4.4083618654268893e-07
ARHGAP26	1	0.2016129032258064	458634	4.395943240706238e-07
IGLC2	1	0.2016129032258064	461	0.0004373381848715
SPIDR	1	0.2016129032258064	475428	4.240661114318182e-07
MYO3B	1	0.2016129032258064	477026	4.226455229396437e-07
KCND2	1	0.2016129032258064	477162	4.225250611444466e-07
PRM3	1	0.2016129032258064	430	0.0004688672168042
DOCK4	1	0.2016129032258064	480297	4.197671507958752e-07
KCNS3	1	0.2016129032258064	483769	4.167544907296798e-07
COL25A1	1	0.2016129032258064	494027	4.081009807678658e-07
CACNA2D1	1	0.2016129032258064	497512	4.05242292097088e-07
ANO5	1	0.2016129032258064	500908	4.0249487575723777e-07
PRKCA	1	0.2016129032258064	508130	3.967742570322682e-07
FBXL7	1	0.2016129032258064	439615	4.586124295708892e-07
MAML3	1	0.2016129032258064	437431	4.609021839462829e-07
PALLD	1	0.2016129032258064	431405	4.67340209839493e-07
GABRB3	1	0.2016129032258064	395987	5.091402071931817e-07
KCNIP1	1	0.2016129032258064	383145	5.26205230985153e-07
PDE1A	1	0.2016129032258064	383391	5.258675952899428e-07
FAM13A	1	0.2016129032258064	385443	5.230680106417977e-07
IQSEC1	1	0.2016129032258064	386238	5.219913711903191e-07
RASAL2	1	0.2016129032258064	390043	5.168991706704298e-07
ASAP1	1	0.2016129032258064	391570	5.148834262732243e-07
CARD18	1	0.2016129032258064	393983	5.117299559265411e-07
OTUD7A	1	0.2016129032258064	395391	5.099076691826735e-07
BMPR1B	1	0.2016129032258064	400493	5.034118030172973e-07
MSI2	1	0.2016129032258064	428838	4.701376818887469e-07
EBF1	1	0.2016129032258064	404000	4.990418396678378e-07
KCNQ1	1	0.2016129032258064	404421	4.98522339902741e-07
ROR1	1	0.2016129032258064	407481	4.947786601726374e-07
CAMKMT	1	0.2016129032258064	410645	4.909664143622995e-07
NELL2	1	0.2016129032258064	413573	4.874904871106346e-07
ANO2	1	0.2016129032258064	414363	4.865610665667698e-07
MAD1L1	1	0.2016129032258064	417450	4.829629973069983e-07
TRDN	1	0.2016129032258064	420754	4.791704968361714e-07
SLC4A4	1	0.2016129032258064	509420	3.957695089038641e-07
HIVEP3	1	0.2016129032258064	529560	3.807177717837572e-07
SEMA3A	1	0.2016129032258064	536947	3.7548008132237714e-07
NRXN1	1	0.2016129032258064	1307072	1.542477409246059e-07
NLGN1	1	0.2016129032258064	898088	2.2449125611945205e-07
RAD51B	1	0.2016129032258064	910439	2.2144581155443305e-07
EPHA6	1	0.2016129032258064	946951	2.129074294507387e-07
CACNA2D3	1	0.2016129032258064	952010	2.117760351527888e-07
OPCML	1	0.2016129032258064	1117524	1.8041035648970978e-07
CDH13	1	0.2016129032258064	1173675	1.717791579660523e-07
GPC6	1	0.2016129032258064	1181213	1.7068293629159726e-07
AUTS2	1	0.2016129032258064	1195210	1.6868408332076078e-07
LSAMP	1	0.2016129032258064	1337026	1.507920588124737e-07
MGAT4C	1	0.2016129032258064	883238	2.2826565798324626e-07
IL1RAPL1	1	0.2016129032258064	1369272	1.472409449881444e-07
PARK2	1	0.2016129032258064	1380351	1.460591568563405e-07
MAGI2	1	0.2016129032258064	1436612	1.403391474008337e-07
CTNNA2	1	0.2016129032258064	1463630	1.3774854521006432e-07
GPC5	1	0.2016129032258064	1475061	1.366810614786822e-07
DAB1	1	0.2016129032258064	1551956	1.2990890413504405e-07
CTNNA3	1	0.2016129032258064	1851180	1.0891048046424793e-07
DLG2	1	0.2016129032258064	2173323	9.276711433404353e-08
NEGR1	1	0.2016129032258064	886596	2.274010972594129e-07
PTPRM	1	0.2016129032258064	840079	2.3999279023259295e-07
NCAM2	1	0.2016129032258064	544920	3.699862424315614e-07
GPHN	1	0.2016129032258064	674396	2.989532903899288e-07
ARHGAP6	1	0.2016129032258064	548269	3.677262497529615e-07
DENND1A	1	0.2016129032258064	550498	3.662373037246392e-07
KCNQ5	1	0.2016129032258064	577061	3.493788407565344e-07
KIRREL3	1	0.2016129032258064	580102	3.475473334444743e-07
SYT1	1	0.2016129032258064	588015	3.428703404263607e-07
SEMA6D	1	0.2016129032258064	590127	3.416432449723644e-07
ELMO1	1	0.2016129032258064	596317	3.380968565809904e-07
FGF12	1	0.2016129032258064	628374	3.2084857620749177e-07
PARD3	1	0.2016129032258064	705765	2.856657715044051e-07
ZBTB20	1	0.2016129032258064	832792	2.420927473196266e-07
TRAPPC9	1	0.2016129032258064	730854	2.758593415727443e-07
RIMS2	1	0.2016129032258064	753820	2.67454967002476e-07
PLCL1	1	0.2016129032258064	767988	2.625209029643776e-07
KCNMA1	1	0.2016129032258064	768768	2.6225454652874013e-07
SOX6	1	0.2016129032258064	773142	2.6077085868547625e-07
HPSE2	1	0.2016129032258064	778785	2.5888133852835695e-07
EXOC4	1	0.2016129032258064	813516	2.478290571123451e-07
INPP4B	1	0.2016129032258064	824272	2.445951132948911e-07
SRGAP3	1	0.2016129032258064	382462	5.271449274066612e-07
ASCC3	1	0.2016129032258064	373178	5.402593486909905e-07
CD96	1	0.2016129032258064	373031	5.404722482201384e-07
IGKV1-5	1	0.2016129032258064	656	0.0003073367427222
NCOA1	1	0.2016129032258064	279448	7.214684063790274e-07
SVIL	1	0.2016129032258064	279621	7.210220377790168e-07
SASH1	1	0.2016129032258064	279740	7.207153186022967e-07
ATG5	1	0.2016129032258064	280368	7.191009788057355e-07
CHSY3	1	0.2016129032258064	282169	7.145111731827609e-07
SF3B5	1	0.2016129032258064	689	0.0002926166955381
ATG7	1	0.2016129032258064	285356	7.065311513541206e-07
PLCL2	1	0.2016129032258064	287953	7.001590649370087e-07
TNRC6B	1	0.2016129032258064	290991	6.928492744648682e-07
RPL10L	1	0.2016129032258064	771	0.0002614953349232
DOCK9	1	0.2016129032258064	293196	6.876386554584867e-07
STK39	1	0.2016129032258064	293575	6.867509264269998e-07
EFNA5	1	0.2016129032258064	294043	6.856578909404627e-07
EYA2	1	0.2016129032258064	294220	6.852454055666047e-07
MAGI3	1	0.2016129032258064	295408	6.824896523648867e-07
RB1	1	0.2016129032258064	295692	6.818341491342561e-07
SKAP1	1	0.2016129032258064	296833	6.792132385071958e-07
IGKV3D-20	1	0.2016129032258064	631	0.000319513317315
CCNG2	1	0.2016129032258064	276181	7.300027997067374e-07
KANK1	1	0.2016129032258064	275814	7.309741464385653e-07
POLA1	1	0.2016129032258064	303113	6.651410636488915e-07
MAP2K5	1	0.2016129032258064	264414	7.624895172941162e-07
PDGFD	1	0.2016129032258064	257190	7.839064630265813e-07
ITSN1	1	0.2016129032258064	257461	7.830813335837523e-07
MSH2	1	0.2016129032258064	260079	7.751987020320998e-07
GABRB2	1	0.2016129032258064	260615	7.736043712979163e-07
OR13H1	1	0.2016129032258064	926	0.0002177245175224
OR4X2	1	0.2016129032258064	911	0.0002213094437165
IGKV2D-30	1	0.2016129032258064	820	0.0002458693941778
IGKV2-30	1	0.2016129032258064	815	0.000247377795369
CACNB4	1	0.2016129032258064	266396	7.568165559010137e-07
TRIM5	1	0.2016129032258064	275424	7.32009204810788e-07
ITGBL1	1	0.2016129032258064	268263	7.515494243552277e-07
TJP1	1	0.2016129032258064	269548	7.479666078984316e-07
RASGRF2	1	0.2016129032258064	269799	7.47270757956132e-07
MAPKAP1	1	0.2016129032258064	269841	7.471544473442007e-07
TEAD1	1	0.2016129032258064	270316	7.458415455459775e-07
CAMK4	1	0.2016129032258064	271233	7.433199618992027e-07
GBE1	1	0.2016129032258064	271942	7.413819977267448e-07
CHD9	1	0.2016129032258064	274159	7.353867763808828e-07
IGKV3-15	1	0.2016129032258064	610	0.0003305129561078
DNAH6	1	0.2016129032258064	303134	6.65094985141246e-07
NUBPL	1	0.2016129032258064	371268	5.430387300435439e-07
ITPR1	1	0.2016129032258064	354161	5.692690703544615e-07
ARHGAP10	1	0.2016129032258064	340713	5.917382172849478e-07
PBX1	1	0.2016129032258064	343712	5.865751071414628e-07
CAMK2D	1	0.2016129032258064	343873	5.863004749596695e-07
OCA2	1	0.2016129032258064	344440	5.853353362728094e-07
COL19A1	1	0.2016129032258064	345912	5.828444900026783e-07
CNTN3	1	0.2016129032258064	352091	5.726158953958109e-07
EPM2A	1	0.2016129032258064	353488	5.703528923918392e-07
CSGALNACT1	1	0.2016129032258064	353868	5.697404207947779e-07
DNER	1	0.2016129032258064	356926	5.648591114847517e-07
DYNC1I1	1	0.2016129032258064	337816	5.968127715259385e-07
DKK2	1	0.2016129032258064	362004	5.569355676340772e-07
AKT3	1	0.2016129032258064	362846	5.556431743103312e-07
COG5	1	0.2016129032258064	362889	5.555773341870558e-07
MGLL	1	0.2016129032258064	363128	5.552116697853276e-07
PRKCH	1	0.2016129032258064	363417	5.547701489633298e-07
THADA	1	0.2016129032258064	365187	5.520812713097849e-07
MAML2	1	0.2016129032258064	366597	5.49957864428259e-07
DYNC2H1	1	0.2016129032258064	370453	5.442334202336232e-07
RXFP1	1	0.2016129032258064	338061	5.963802486113644e-07
ABLIM1	1	0.2016129032258064	336949	5.98348424318833e-07
IGKV3-20	1	0.2016129032258064	586	0.0003440493229109
IGHV3-23	1	0.2016129032258064	534	0.0003775522532318
ATG10	1	0.2016129032258064	304834	6.613858796125315e-07
IQGAP2	1	0.2016129032258064	304847	6.613576752462922e-07
SPON1	1	0.2016129032258064	305410	6.601385129033314e-07
GRIA3	1	0.2016129032258064	306762	6.572290675696679e-07
IGHV3-11	1	0.2016129032258064	569	0.000354328476671
COL14A1	1	0.2016129032258064	313793	6.42502870445824e-07
FMNL2	1	0.2016129032258064	314652	6.40748837527829e-07
TRPC5	1	0.2016129032258064	314765	6.405188099877892e-07
NCAM1	1	0.2016129032258064	317189	6.35623881111282e-07
HS6ST2	1	0.2016129032258064	335380	6.01147663026437e-07
SGMS1	1	0.2016129032258064	319577	6.308742594924117e-07
GNGT1	1	0.2016129032258064	319692	6.306473206267483e-07
IGLV1-47	1	0.2016129032258064	521	0.0003869729428518
CELF4	1	0.2016129032258064	322787	6.246004430965512e-07
PPP3CA	1	0.2016129032258064	324869	6.205975430890804e-07
IGKV1-17	1	0.2016129032258064	502	0.000401619329135
DNAH7	1	0.2016129032258064	331134	6.088559411773071e-07
PRIM2	1	0.2016129032258064	332045	6.07185481563663e-07
ITGA1	1	0.2016129032258064	171293	1.1770060844623332e-06
POLN	1	0.2016129032258064	170203	1.1845437696503965e-06
MRC1	1	0.2016129032258064	101816	1.980169160306891e-06
ZNF131	1	0.2016129032258064	126845	1.5894430464409826e-06
SEC24D	1	0.2016129032258064	115860	1.7401424410996587e-06
HOXB1	1	0.2016129032258064	2485	8.113195300837281e-05
ZBTB12	1	0.2016129032258064	2473	8.15256381826957e-05
NRP2	1	0.2016129032258064	116143	1.7359023206375455e-06
PSMD1	1	0.2016129032258064	116271	1.7339913067386232e-06
ZBED2	1	0.2016129032258064	2446	8.242555324031335e-05
ENPP2	1	0.2016129032258064	116367	1.732560805260997e-06
KIDINS220	1	0.2016129032258064	116549	1.729855281691018e-06
NRXN2	1	0.2016129032258064	117023	1.722848527433124e-06
OR12D2	1	0.2016129032258064	2377	8.481821759604815e-05
ST3GAL1	1	0.2016129032258064	117092	1.7218332868667923e-06
PLS1	1	0.2016129032258064	117271	1.7192051165744852e-06
RHOB	1	0.2016129032258064	2366	8.521255419518446e-05
UIMC1	1	0.2016129032258064	117628	1.7139873433689806e-06
HSPA6	1	0.2016129032258064	2354	8.564694274673171e-05
TYR	1	0.2016129032258064	117884	1.7102652032999088e-06
EYA3	1	0.2016129032258064	118293	1.704351933130502e-06
TRIM33	1	0.2016129032258064	118413	1.7026247390557323e-06
MARK3	1	0.2016129032258064	118454	1.702035416497598e-06
ABCB11	1	0.2016129032258064	115826	1.7406532490615791e-06
LRRC8D	1	0.2016129032258064	115597	1.7441015184287348e-06
AGO2	1	0.2016129032258064	115477	1.7459139328680728e-06
VAC14	1	0.2016129032258064	113721	1.772873112492912e-06
BDP1	1	0.2016129032258064	112169	1.7974030545498887e-06
ITK	1	0.2016129032258064	112252	1.7960740407815136e-06
PHF8	1	0.2016129032258064	112282	1.7955941577973893e-06
SHQ1	1	0.2016129032258064	112637	1.7899349523318842e-06
ACE2	1	0.2016129032258064	112670	1.7894106969539935e-06
PICALM	1	0.2016129032258064	112707	1.7888232605411065e-06
BTBD6	1	0.2016129032258064	2560	7.875504032258064e-05
COLEC10	1	0.2016129032258064	113003	1.7841376178137437e-06
ZNF292	1	0.2016129032258064	114140	1.7663650186245528e-06
DNM2	1	0.2016129032258064	115433	1.7465794289831025e-06
PCYT1B	1	0.2016129032258064	114590	1.7594284250441263e-06
PPFIA1	1	0.2016129032258064	114622	1.7589372304252802e-06
RAC3	1	0.2016129032258064	2526	7.981508441243327e-05
SPTLC1	1	0.2016129032258064	115326	1.7481999135130538e-06
ARHGEF6	1	0.2016129032258064	115385	1.7473060036036438e-06
GPC4	1	0.2016129032258064	115386	1.7472908604666636e-06
SCFD1	1	0.2016129032258064	115403	1.747033467291201e-06
CCND3	1	0.2016129032258064	115423	1.7467307488612014e-06
SMARCA4	1	0.2016129032258064	118494	1.7014608606832958e-06
ATF7	1	0.2016129032258064	118554	1.7005997539164131e-06
SCUBE2	1	0.2016129032258064	118638	1.6993956677102317e-06
SCP2	1	0.2016129032258064	124422	1.6203959366173704e-06
ETFA	1	0.2016129032258064	123175	1.636800513300641e-06
FGD5	1	0.2016129032258064	123718	1.6296165733830684e-06
TBC1D14	1	0.2016129032258064	123876	1.6275380479334692e-06
TRAPPC8	1	0.2016129032258064	123939	1.6267107466237945e-06
REEP1	1	0.2016129032258064	124090	1.6247312694480331e-06
RAB3GAP2	1	0.2016129032258064	124236	1.6228219133407905e-06
OR5H6	1	0.2016129032258064	2104	9.582362320618176e-05
TRIM37	1	0.2016129032258064	124283	1.622208212111121e-06
PPARGC1B	1	0.2016129032258064	124724	1.6164723968587158e-06
GREM2	1	0.2016129032258064	122582	1.6447186636358229e-06
TACC1	1	0.2016129032258064	124842	1.6149445156742638e-06
FOXK2	1	0.2016129032258064	124949	1.613561558922492e-06
GSN	1	0.2016129032258064	125049	1.6122712154899794e-06
MAP3K4	1	0.2016129032258064	125658	1.6044573622515594e-06
CABLES1	1	0.2016129032258064	125906	1.6012970249694729e-06
BRCA1	1	0.2016129032258064	125950	1.6007376198952475e-06
VCL	1	0.2016129032258064	126170	1.5979464470619516e-06
NUP98	1	0.2016129032258064	126709	1.5911490361837474e-06
SCARA5	1	0.2016129032258064	122790	1.6419325940696022e-06
LRIG1	1	0.2016129032258064	122466	1.6462765439044831e-06
LONP2	1	0.2016129032258064	118822	1.6967640944084973e-06
EPN2	1	0.2016129032258064	121100	1.6648464345648757e-06
FZD9	1	0.2016129032258064	2342	8.608578276080549e-05
SYT2	1	0.2016129032258064	119858	1.6820980095263266e-06
SMURF2	1	0.2016129032258064	120025	1.6797575773864316e-06
RSC1A1	1	0.2016129032258064	2320	8.690211345939934e-05
INTS4	1	0.2016129032258064	120297	1.675959527052266e-06
USP47	1	0.2016129032258064	120464	1.6736361338309076e-06
MBNL3	1	0.2016129032258064	120648	1.6710836750365232e-06
TEK	1	0.2016129032258064	121033	1.6657680403345076e-06
ATP2B1	1	0.2016129032258064	121317	1.6618685198760804e-06
CLDN23	1	0.2016129032258064	2159	9.338253970625588e-05
LEF1	1	0.2016129032258064	121411	1.6605818519393337e-06
PTPRB	1	0.2016129032258064	121570	1.6584099960994196e-06
SPRED2	1	0.2016129032258064	121786	1.655468635358797e-06
HOXD9	1	0.2016129032258064	2218	9.089851362750516e-05
OLIG3	1	0.2016129032258064	2195	9.185098096847676e-05
SMAD2	1	0.2016129032258064	122189	1.650008619645029e-06
MED11	1	0.2016129032258064	2180	9.248298313110388e-05
IDE	1	0.2016129032258064	122412	1.6470027711809826e-06
CNOT2	1	0.2016129032258064	111991	1.8002598711129147e-06
ZNF608	1	0.2016129032258064	111894	1.8018205017767392e-06
IL36A	1	0.2016129032258064	2585	7.799338616085356e-05
PDHX	1	0.2016129032258064	104762	1.9244850539871943e-06
SH3BP4	1	0.2016129032258064	103697	1.944250105844976e-06
HOXB4	1	0.2016129032258064	2843	7.09155480920881e-05
GRAMD4	1	0.2016129032258064	103778	1.942732594825555e-06
LIME1	1	0.2016129032258064	2820	7.149393731411577e-05
DIAPH1	1	0.2016129032258064	104039	1.9378589108488786e-06
RABEP1	1	0.2016129032258064	104075	1.9371885969330428e-06
NRIP1	1	0.2016129032258064	104701	1.925606280988782e-06
MTM1	1	0.2016129032258064	104726	1.92514660376417e-06
KIFC3	1	0.2016129032258064	104836	1.923126628503629e-06
MTMR2	1	0.2016129032258064	103549	1.9470289739718053e-06
P4HA2	1	0.2016129032258064	105168	1.917055598906573e-06
TAX1BP1	1	0.2016129032258064	105233	1.9158714778235578e-06
PSME1	1	0.2016129032258064	2804	7.190189130734895e-05
TRAPPC12	1	0.2016129032258064	105419	1.9124911375160686e-06
USP12	1	0.2016129032258064	105655	1.908219234544569e-06
CPEB1	1	0.2016129032258064	105660	1.9081289345618638e-06
ABCB7	1	0.2016129032258064	105684	1.9076956135820603e-06
PKP2	1	0.2016129032258064	106032	1.9014345030349935e-06
CHRNB4	1	0.2016129032258064	103643	1.945263097612057e-06
MYO5C	1	0.2016129032258064	103482	1.9482895887768545e-06
TNF	1	0.2016129032258064	2771	7.27581751085552e-05
MAP1B	1	0.2016129032258064	102331	1.9702035866531787e-06
KIAA0319	1	0.2016129032258064	102087	1.974912606167352e-06
CEP63	1	0.2016129032258064	102090	1.9748545717093397e-06
ACVR1C	1	0.2016129032258064	102097	1.97471917123722e-06
LNPEP	1	0.2016129032258064	102119	1.974293747743382e-06
TRPM8	1	0.2016129032258064	102149	1.973713920114797e-06
HS3ST2	1	0.2016129032258064	102176	1.9731923663659416e-06
KCNG2	1	0.2016129032258064	102246	1.971841472779438e-06
DCAF5	1	0.2016129032258064	102269	1.971398011379856e-06
CBFA2T3	1	0.2016129032258064	102349	1.969857089232005e-06
CKAP5	1	0.2016129032258064	103260	1.952478241582476e-06
ADGRF5	1	0.2016129032258064	102421	1.9684723174525385e-06
DPYSL5	1	0.2016129032258064	102604	1.964961436452833e-06
FOXC2	1	0.2016129032258064	2899	6.9545672033738e-05
RPAP2	1	0.2016129032258064	102997	1.9574638409449445e-06
INO80B	1	0.2016129032258064	2857	7.056804453125883e-05
MSC	1	0.2016129032258064	2852	7.069176129937112e-05
PLEKHA8	1	0.2016129032258064	103079	1.9559066660115684e-06
PRDM10	1	0.2016129032258064	103129	1.9549583844098794e-06
RALGAPB	1	0.2016129032258064	106043	1.9012372643720609e-06
HEPH	1	0.2016129032258064	106196	1.8984980905665604e-06
SPINK5	1	0.2016129032258064	111699	1.804966053642436e-06
POU2F2	1	0.2016129032258064	110475	1.8249640482082504e-06
ADAM9	1	0.2016129032258064	108691	1.8549181001721068e-06
FRS2	1	0.2016129032258064	109444	1.8421558351833489e-06
SCEL	1	0.2016129032258064	109589	1.839718431829896e-06
HOOK2	1	0.2016129032258064	109737	1.8372372420041229e-06
SP140	1	0.2016129032258064	110105	1.831096709738944e-06
LTC4S	1	0.2016129032258064	2667	7.559538928601667e-05
KCNAB2	1	0.2016129032258064	110266	1.8284231152468248e-06
OR5T1	1	0.2016129032258064	2665	7.565212128548086e-05
SESN1	1	0.2016129032258064	110537	1.82394042923009e-06
NDUFA12	1	0.2016129032258064	108451	1.8590229986427645e-06
RHOBTB3	1	0.2016129032258064	110861	1.818609819736485e-06
CYTH3	1	0.2016129032258064	110868	1.818494996083689e-06
ARHGEF11	1	0.2016129032258064	110902	1.8179374873835136e-06
RHOT1	1	0.2016129032258064	110920	1.817642474087689e-06
NPPA	1	0.2016129032258064	2636	7.648440941798424e-05
APRT	1	0.2016129032258064	2598	7.760311902455984e-05
GINS3	1	0.2016129032258064	111067	1.8152367780331368e-06
CCL11	1	0.2016129032258064	2592	7.778275587415372e-05
COL18A1	1	0.2016129032258064	108555	1.8572419808005755e-06
CAB39	1	0.2016129032258064	108233	1.862767392808168e-06
CNOT6L	1	0.2016129032258064	106228	1.897926189195e-06
PHC2	1	0.2016129032258064	107472	1.8759574887022336e-06
CALCRL	1	0.2016129032258064	106496	1.8931500077543423e-06
GP1BA	1	0.2016129032258064	2746	7.342057655710359e-05
LAMB4	1	0.2016129032258064	106813	1.8875315104510356e-06
PSME4	1	0.2016129032258064	106924	1.8855720252310651e-06
ZNF644	1	0.2016129032258064	106974	1.8846907026549111e-06
GNB1	1	0.2016129032258064	107007	1.8841094809293448e-06
PCM1	1	0.2016129032258064	107106	1.8823679646873795e-06
PPP1R14C	1	0.2016129032258064	107348	1.8781244478314123e-06
POT1	1	0.2016129032258064	107597	1.8737781092949289e-06
MAPK1	1	0.2016129032258064	108023	1.8663886693186308e-06
CBL	1	0.2016129032258064	107628	1.8732384066024311e-06
ITPKB	1	0.2016129032258064	107633	1.873151386896272e-06
HECTD1	1	0.2016129032258064	107687	1.8722120889783024e-06
AATF	1	0.2016129032258064	107946	1.8677200009801796e-06
CASR	1	0.2016129032258064	107961	1.86746050171642e-06
PRRG1	1	0.2016129032258064	107983	1.8670800332071387e-06
CTSG	1	0.2016129032258064	2732	7.37968167005148e-05
CAV3	1	0.2016129032258064	108006	1.8666824363998892e-06
GPR150	1	0.2016129032258064	2055	9.810846872302016e-05
RGS9	1	0.2016129032258064	126891	1.5888668481279716e-06
MAN1C1	1	0.2016129032258064	169415	1.190053438159587e-06
CREB3L2	1	0.2016129032258064	127107	1.5861667982550645e-06
NEUROG3	1	0.2016129032258064	1724	0.0001169448394581
KIF5C	1	0.2016129032258064	151532	1.3304972100005703e-06
MC4R	1	0.2016129032258064	1713	0.0001176957987307
ACACB	1	0.2016129032258064	151639	1.3295583802702896e-06
PPEF1	1	0.2016129032258064	152012	1.3262959715404473e-06
PKN2	1	0.2016129032258064	152033	1.3261127730545766e-06
TRPC7	1	0.2016129032258064	152800	1.3194561729437595e-06
SNCAIP	1	0.2016129032258064	152865	1.3188951246250382e-06
TACR1	1	0.2016129032258064	153057	1.3172406569173995e-06
PRKCQ	1	0.2016129032258064	153158	1.3163720029368785e-06
MSN	1	0.2016129032258064	153554	1.3129772146984544e-06
OR10C1	1	0.2016129032258064	1671	0.0001206540414277
PPP6R3	1	0.2016129032258064	154603	1.3040685059527076e-06
NCOA3	1	0.2016129032258064	154990	1.3008123312846406e-06
FKBP5	1	0.2016129032258064	154998	1.300745191717354e-06
PDS5A	1	0.2016129032258064	155093	1.2999484388451216e-06
TLE4	1	0.2016129032258064	155109	1.2998143449174866e-06
FNIP1	1	0.2016129032258064	155303	1.298190654564345e-06
BMP6	1	0.2016129032258064	155629	1.2954713017869835e-06
MEF2A	1	0.2016129032258064	151071	1.3345572825082671e-06
LRP6	1	0.2016129032258064	151019	1.3350168073275976e-06
RNF144A	1	0.2016129032258064	150874	1.3362998477259595e-06
ST6GAL1	1	0.2016129032258064	148228	1.3601539737823248e-06
CLDN10	1	0.2016129032258064	146155	1.379445815920129e-06
MEMO1	1	0.2016129032258064	146170	1.3793042568639696e-06
LGR5	1	0.2016129032258064	146512	1.376084574818489e-06
RGS12	1	0.2016129032258064	146892	1.3725247339937262e-06
SPRR1A	1	0.2016129032258064	1733	0.0001163375090743
RIC1	1	0.2016129032258064	147532	1.366570664166462e-06
MTMR3	1	0.2016129032258064	147699	1.3650255128728455e-06
RPS6KA6	1	0.2016129032258064	148010	1.3621573084643365e-06
CNOT4	1	0.2016129032258064	148350	1.3590354110266695e-06
COL4A3	1	0.2016129032258064	150168	1.342582329296564e-06
ITCH	1	0.2016129032258064	148538	1.3573153215056512e-06
GH2	1	0.2016129032258064	1729	0.0001166066531091
ADCY1	1	0.2016129032258064	148976	1.3533247182486202e-06
EPB41L4B	1	0.2016129032258064	149085	1.3523352666318304e-06
NLN	1	0.2016129032258064	149520	1.3484009043994546e-06
SNX13	1	0.2016129032258064	149740	1.3464198158528543e-06
KIAA1549	1	0.2016129032258064	150008	1.3440143407405369e-06
TNRC6C	1	0.2016129032258064	150119	1.3430205585289434e-06
HIVEP1	1	0.2016129032258064	156237	1.2904299444165369e-06
ARHGAP39	1	0.2016129032258064	156667	1.286888133594225e-06
TLK2	1	0.2016129032258064	156823	1.2856079989912604e-06
ENAH	1	0.2016129032258064	166377	1.2117834990762331e-06
KIFAP3	1	0.2016129032258064	163882	1.2302321379151243e-06
RABGAP1	1	0.2016129032258064	164033	1.2290996520566375e-06
QKI	1	0.2016129032258064	164592	1.2249252893567517e-06
LPAR1	1	0.2016129032258064	165207	1.220365379347161e-06
OR2C1	1	0.2016129032258064	1417	0.0001422815125093
EPB41L5	1	0.2016129032258064	166042	1.2142283472001448e-06
GNAO1	1	0.2016129032258064	166054	1.2141406002011782e-06
TAF1	1	0.2016129032258064	166152	1.2134244741309553e-06
NEDD4	1	0.2016129032258064	166738	1.2091598989181018e-06
GABRG2	1	0.2016129032258064	162920	1.2374963370108424e-06
ATP6V0D2	1	0.2016129032258064	166902	1.2079717632251647e-06
SPRR2F	1	0.2016129032258064	1395	0.0001445253786564
CABIN1	1	0.2016129032258064	167436	1.2041192051040785e-06
VWC2L	1	0.2016129032258064	167922	1.20063424224227e-06
PDHA2	1	0.2016129032258064	1371	0.0001470553634032
SLC1A2	1	0.2016129032258064	168858	1.1939789836774477e-06
GRIN3A	1	0.2016129032258064	169295	1.1908969740736965e-06
GARNL3	1	0.2016129032258064	169395	1.1901939444836415e-06
GPHA2	1	0.2016129032258064	1422	0.0001417812258971
OR10W1	1	0.2016129032258064	1468	0.0001373384899358
PAN3	1	0.2016129032258064	156829	1.2855588139043572e-06
TRIP12	1	0.2016129032258064	159402	1.2648078645550648e-06
ATP8B1	1	0.2016129032258064	156889	1.2850671699469462e-06
GH1	1	0.2016129032258064	1639	0.0001230097030053
ITSN2	1	0.2016129032258064	157672	1.2786855194695724e-06
CDH10	1	0.2016129032258064	157878	1.2770170842410371e-06
RRAGA	1	0.2016129032258064	1598	0.0001261657717307
HNF4G	1	0.2016129032258064	158920	1.2686439921080195e-06
PLXNC1	1	0.2016129032258064	159098	1.2672246239789716e-06
CLDN9	1	0.2016129032258064	1582	0.0001274417845927
COL6A6	1	0.2016129032258064	159867	1.2611289586081331e-06
SOS1	1	0.2016129032258064	162139	1.243457177025925e-06
CASZ1	1	0.2016129032258064	160046	1.2597184760994117e-06
GREB1	1	0.2016129032258064	160447	1.256570102437605e-06
ADD2	1	0.2016129032258064	160607	1.255318281431111e-06
DYRK1A	1	0.2016129032258064	160785	1.2539285581727551e-06
TAOK1	1	0.2016129032258064	161540	1.2480679907503184e-06
RNF216	1	0.2016129032258064	161649	1.247226417891892e-06
PRSS23	1	0.2016129032258064	161851	1.2456698026320904e-06
PPP1R12A	1	0.2016129032258064	161897	1.2453158688907544e-06
STK10	1	0.2016129032258064	146145	1.3795402047679116e-06
IL1RAP	1	0.2016129032258064	145699	1.3837631227791986e-06
CR1	1	0.2016129032258064	145618	1.3845328408974608e-06
STK24	1	0.2016129032258064	132755	1.5186840663312602e-06
CYP19A1	1	0.2016129032258064	130544	1.5444057423229445e-06
PLA2R1	1	0.2016129032258064	130609	1.5436371400577788e-06
